,EVALID,PLOTID,STATECD,CONDID,SUBP,STATUSCD,STANDING_DEAD_CD,SPCD,scientific,NBR_STEMS,DIA,TPA_UNADJ,OWNGRPCD,FIA_LANDUSE,ITREE_LANDUSE,LEAF_AREA_ITREE,CROWN_DIEBACK_CD,IS_MAINTAINED_AREA,IS_STREET_TREE,IS_PLANTED,PLT_CN,MTRE_CN,CND_CN
32285,BaltimoreMD2023Curr,1026353,24,1,1,Live,NA,681,Morus alba,1,6,6.018046286,Private,Residential,Residential,510.9822117,0,1,0,2,354462331489998,782233960290487,782233933290487
32288,BaltimoreMD2023Curr,1026373,24,1,1,Dead,Yes,541,Fraxinus americana,1,8.2,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,354462332489998,782234398290487,782234353290487
32289,BaltimoreMD2023Curr,1026373,24,1,1,Live,NA,320,Acer platanoides,1,7.8,6.018046286,StateLocal,Forest land,Unused/Other,5798.299289,0,0,0,2,354462332489998,782234400290487,782234353290487
32290,BaltimoreMD2023Curr,1026373,24,1,11,Live,NA,972,Ulmus americana,1,3.7,74.96528245,StateLocal,Forest land,Unused/Other,320.3255416,0,0,0,2,354462332489998,782234406290487,782234353290487
32304,BaltimoreMD2023Curr,1025861,24,1,1,Live,NA,681,Morus alba,1,5.9,6.018046286,Private,Multi-family,Multi-family,469.2794951,0,0,0,2,354473614489998,1003839539290480,1003839514290480
32313,BaltimoreMD2023Curr,1025861,24,2,1,Live,NA,341,Ailanthus altissima,1,5.7,6.018046286,Private,Residential,Residential,939.3358165,0,0,0,2,354473614489998,1003839549290480,1003839515290480
32314,BaltimoreMD2023Curr,1026009,24,2,1,Live,NA,91,Picea abies,1,14.5,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,3056.893062,0,1,0,1,354473619489998,1003782911290480,1003782884290480
32318,BaltimoreMD2023Curr,1026028,24,1,1,Live,NA,681,Morus alba,1,13.3,6.018046286,Private,Residential,Residential,4461.720727,0,1,0,1,354473625489998,1003781761290480,1003781739290480
32320,BaltimoreMD2023Curr,1025973,24,1,1,Live,NA,316,Acer rubrum,2,10.8,6.018046286,Private,Multi-family,Multi-family,2184.847233,0,1,0,1,1215335057290480,1558330328290480,1558330314290480
32321,BaltimoreMD2023Curr,1022305,24,1,1,Live,NA,8421,Pyrus calleryana,1,5.6,6.018046286,StateLocal,Rights-of-Way,Institutional/Commercial,370.2862105,0,1,1,1,1215335066290480,1558330519290480,1558330499290480
32325,BaltimoreMD2023Curr,1026028,24,1,1,Live,NA,317,Acer saccharinum,1,5.7,6.018046286,Private,Residential,Residential,990.78925,0,1,0,1,354473625489998,1003781768290480,1003781739290480
32326,BaltimoreMD2023Curr,1026029,24,1,1,Live,NA,491,Cornus florida,1,5.2,6.018046286,Private,Residential,Residential,79.38817515,60,1,0,3,1215335075290480,1558331134290480,1558331113290480
32331,BaltimoreMD2023Curr,1026374,24,1,1,Live,NA,5147,Acer ginnala,1,6,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1073.015106,5,0,0,3,354475917489998,1003839055290480,1003839024290480
32332,BaltimoreMD2023Curr,1026053,24,3,1,Live,NA,972,Ulmus americana,1,20,6.018046286,Private,Multi-family,Multi-family,5007.724814,0,1,0,3,354475918489998,1003839679290480,1003839647290480
32349,BaltimoreMD2023Curr,1022311,24,3,1,Live,NA,901,Robinia pseudoacacia,1,5.8,6.018046286,Private,Multi-family,Multi-family,277.8876108,0,0,0,2,783305466290487,1003842611290480,1003842588290480
32354,BaltimoreMD2023Curr,1022311,24,3,1,Live,NA,972,Ulmus americana,1,6.9,6.018046286,Private,Multi-family,Multi-family,610.66814,0,0,0,2,783305466290487,1003842616290480,1003842588290480
32355,BaltimoreMD2023Curr,1025981,24,2,1,Live,NA,762,Prunus serotina,1,8.3,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,1721.646955,10,0,0,2,783305475290487,1003841489290480,1003841454290480
32356,BaltimoreMD2023Curr,1026015,24,1,1,Live,NA,602,Juglans nigra,1,8.3,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,2074.009963,0,0,0,2,783305479290487,1003842685290480,1003842656290480
32360,BaltimoreMD2023Curr,1026322,24,1,1,Live,NA,693,Nyssa sylvatica,1,6.5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,424.7400986,0,0,0,2,783305502290487,1003842417290480,1003842388290480
32367,BaltimoreMD2023Curr,1026036,24,2,1,Live,NA,802,Quercus alba,1,9.3,6.018046286,Private,Multi-family,Multi-family,1256.788799,0,0,0,2,1041519559290480,1589541300290480,1589541263290480
32372,BaltimoreMD2023Curr,1026367,24,1,1,Live,NA,591,Ilex opaca,1,18.5,6.018046286,Private,Residential,Residential,7062.861462,0,1,0,1,1041519586290480,1305793955290480,1305793933290480
34600,BaltimoreMD2023Curr,1025896,24,1,1,Live,NA,316,Acer rubrum,1,24.4,6.018046286,Private,Residential,Residential,3505.530936,40,1,0,1,354462304489998,782233735290487,782233717290487
34607,BaltimoreMD2023Curr,1026025,24,1,1,Live,NA,402,Carya cordiformis,1,11.8,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3753.322443,0,0,0,2,354462308489998,782233308290487,782233286290487
34608,BaltimoreMD2023Curr,1026038,24,1,1,Live,NA,261,Tsuga canadensis,1,14.1,6.018046286,Private,Residential,Residential,6469.606795,0,1,0,3,354462309489998,782233067290487,782233043290487
34616,BaltimoreMD2023Curr,1026373,24,1,1,Live,NA,762,Prunus serotina,1,6.6,6.018046286,StateLocal,Forest land,Unused/Other,512.3661514,5,0,0,2,354462332489998,782234404290487,782234353290487
34649,BaltimoreMD2023Curr,1026035,24,1,1,Dead,No,591,Ilex opaca,1,NA,6.018046286,Private,Multi-family,Multi-family,NA,NA,NA,NA,NA,783305472290487,1003840620290480,1003840582290480
34655,BaltimoreMD2023Curr,1026023,24,1,1,Live,NA,621,Liriodendron tulipifera,1,22.8,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,8804.300497,0,0,0,2,783305498290487,1003841585290480,1003841546290480
34656,BaltimoreMD2023Curr,1026023,24,1,1,Dead,No,541,Fraxinus americana,1,NA,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,NA,NA,NA,NA,NA,783305498290487,1003841587290480,1003841546290480
34657,BaltimoreMD2023Curr,1025926,24,1,1,Dead,Yes,541,Fraxinus americana,1,8.4,6.018046286,StateLocal,Commercial/Industrial,Institutional/Commercial,0,NA,0,0,2,1041519519290480,1305794283290480,1305794268290480
34664,BaltimoreMD2023Curr,1026036,24,2,1,Live,NA,901,Robinia pseudoacacia,1,21,6.018046286,Private,Multi-family,Multi-family,3553.613272,0,0,0,2,1041519559290480,1589541295290480,1589541263290480
34665,BaltimoreMD2023Curr,1026036,24,2,14,Dead,No,972,Ulmus americana,1,NA,74.96528245,Private,Multi-family,Multi-family,NA,NA,NA,NA,NA,1041519559290480,1589541308290480,1589541263290480
34666,BaltimoreMD2023Curr,1026341,24,1,1,Live,NA,5150,Acer palmatum,1,7.7,6.018046286,Private,Multi-family,Multi-family,413.847947,5,1,1,1,1041519592290480,1305794663290480,1305794638290480
34704,BaltimoreMD2023Curr,1026046,24,1,1,Dead,No,830,Quercus palustris,1,NA,6.018046286,Private,Residential,Residential,NA,NA,NA,NA,NA,1215335108290480,1558331255290480,1558331235290480
34715,BaltimoreMD2023Curr,1025959,24,1,1,Live,NA,316,Acer rubrum,1,16.5,6.018046286,StateLocal,Rights-of-Way,Institutional/Commercial,6028.08333,5,1,0,1,354432056489998,531186820126144,531186810126144
34716,BaltimoreMD2023Curr,1026042,24,1,1,Live,NA,5800,Cupressocyparis leylandii,1,12,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1552.660631,20,1,0,1,354432070489998,531186154126144,531186143126144
34717,BaltimoreMD2023Curr,1026332,24,1,1,Live,NA,681,Morus alba,1,9.2,6.018046286,Private,Residential,Residential,1126.705641,5,0,0,2,354432074489998,531186294126144,531186276126144
34731,BaltimoreMD2023Curr,1026324,24,1,1,Live,NA,802,Quercus alba,1,32.1,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,12111.95918,0,0,0,2,354440471489998,707803914126144,707803899126144
34732,BaltimoreMD2023Curr,1026328,24,1,1,Dead,Yes,931,Sassafras albidum,1,7.6,6.018046286,Private,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,354440472489998,707803235126144,707803208126144
36049,BaltimoreMD2023Curr,1026042,24,1,1,Live,NA,5800,Cupressocyparis leylandii,1,15.8,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,4152.805247,10,1,0,1,354432070489998,531186153126144,531186143126144
36050,BaltimoreMD2023Curr,1026042,24,1,1,Live,NA,5800,Cupressocyparis leylandii,1,16.5,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1812.215525,20,1,0,1,354432070489998,531186158126144,531186143126144
36058,BaltimoreMD2023Curr,1039032,24,1,1,Live,NA,544,Fraxinus pennsylvanica,1,15.6,6.018046286,Private,Multi-family,Multi-family,810.3217146,80,0,0,2,354432919489998,707804025126144,707803993126144
36059,BaltimoreMD2023Curr,1039032,24,1,1,Live,NA,544,Fraxinus pennsylvanica,1,8.4,6.018046286,Private,Multi-family,Multi-family,489.3703449,60,0,0,2,354432919489998,707804030126144,707803993126144
36065,BaltimoreMD2023Curr,1039509,24,1,1,Live,NA,833,Quercus rubra,1,9.9,6.018046286,Private,Residential,Residential,3891.651939,0,1,1,2,354432926489998,707804634126144,707804609126144
36079,BaltimoreMD2023Curr,1025887,24,1,1,Live,NA,91,Picea abies,1,15.8,6.018046286,Private,Residential,Residential,1774.423179,0,1,1,1,354440462489998,707804383126144,707804354126144
36090,BaltimoreMD2023Curr,1026328,24,1,1,Live,NA,762,Prunus serotina,1,15,6.018046286,Private,Forest land,Cemetery/Park/Golf,4855.129686,5,0,0,2,354440472489998,707803230126144,707803208126144
36091,BaltimoreMD2023Curr,1026328,24,1,1,Dead,Yes,931,Sassafras albidum,1,8.3,6.018046286,Private,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,354440472489998,707803234126144,707803208126144
36127,BaltimoreMD2023Curr,1026025,24,1,1,Live,NA,402,Carya cordiformis,1,15.1,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3138.78757,10,0,0,2,354462308489998,782233317290487,782233286290487
36131,BaltimoreMD2023Curr,1026025,24,1,1,Live,NA,341,Ailanthus altissima,1,12.2,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3053.901642,10,0,0,2,354462308489998,782233326290487,782233286290487
36138,BaltimoreMD2023Curr,1025886,24,2,1,Live,NA,5154,Acer x freemanii,1,26.4,6.018046286,StateLocal,Rights-of-Way,Residential,5341.097921,15,1,1,1,354432059489998,531186127126144,531186111126144
36149,BaltimoreMD2023Curr,1022351,24,1,1,Live,NA,681,Morus alba,1,7.3,6.018046286,StateLocal,Forest land,Unused/Other,641.9023497,0,0,0,2,354473613489998,1003839160290480,1003839142290480
36153,BaltimoreMD2023Curr,1025861,24,2,1,Live,NA,972,Ulmus americana,1,8.9,6.018046286,Private,Residential,Residential,1014.117781,0,0,0,2,354473614489998,1003839544290480,1003839515290480
36157,BaltimoreMD2023Curr,1025901,24,1,1,Live,NA,901,Robinia pseudoacacia,1,15.1,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3674.401679,0,0,0,2,354473620489998,1003839232290480,1003839194290480
36159,BaltimoreMD2023Curr,1025923,24,1,1,Live,NA,681,Morus alba,1,7.4,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,767.8195463,0,1,0,2,1215335039290480,1558330476290480,1558330461290480
36164,BaltimoreMD2023Curr,1026028,24,1,1,Live,NA,317,Acer saccharinum,1,7.3,6.018046286,Private,Residential,Residential,315.0230166,50,1,0,1,354473625489998,1003781769290480,1003781739290480
36165,BaltimoreMD2023Curr,1026029,24,1,1,Live,NA,621,Liriodendron tulipifera,1,30.8,6.018046286,Private,Residential,Residential,6124.010047,5,1,0,3,1215335075290480,1558331131290480,1558331113290480
36166,BaltimoreMD2023Curr,1026325,24,1,1,Live,NA,317,Acer saccharinum,4,39.8,6.018046286,Private,Multi-family,Multi-family,11463.72397,10,1,0,2,1215335093290480,1558330568290480,1558330547290480
36175,BaltimoreMD2023Curr,1026053,24,2,1,Live,NA,68,Juniperus virginiana,1,15.9,6.018046286,Private,Residential,Residential,4375.06156,5,1,0,1,354475918489998,1003839670290480,1003839646290480
36188,BaltimoreMD2023Curr,1022311,24,3,1,Dead,Yes,901,Robinia pseudoacacia,1,10,6.018046286,Private,Multi-family,Multi-family,0,NA,0,0,2,783305466290487,1003842614290480,1003842588290480
36194,BaltimoreMD2023Curr,1025981,24,2,1,Live,NA,452,Catalpa speciosa,1,12,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3002.473192,0,0,0,2,783305475290487,1003841490290480,1003841454290480
36195,BaltimoreMD2023Curr,1026015,24,1,1,Live,NA,332,Aesculus flava,1,6.5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,1470.064411,0,0,0,2,783305479290487,1003842681290480,1003842656290480
36196,BaltimoreMD2023Curr,1026015,24,1,1,Live,NA,7634,Magnolia x soulangiana,1,11.4,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,1776.351997,0,0,0,2,783305479290487,1003842698290480,1003842656290480
36204,BaltimoreMD2023Curr,1026023,24,1,1,Live,NA,621,Liriodendron tulipifera,1,30.8,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,12453.33926,0,0,0,2,783305498290487,1003841588290480,1003841546290480
36206,BaltimoreMD2023Curr,1026322,24,1,1,Live,NA,806,Quercus coccinea,1,21.4,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,5331.200479,5,0,0,2,783305502290487,1003842430290480,1003842388290480
36207,BaltimoreMD2023Curr,1022149,24,1,1,Live,NA,611,Liquidambar styraciflua,1,12.1,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,1700.05422,0,1,0,1,1041519516290480,1305794550290480,1305794523290480
36215,BaltimoreMD2023Curr,1026363,24,1,1,Live,NA,318,Acer saccharum,1,26.3,6.018046286,StateLocal,Rights-of-Way,Residential,6574.289865,5,1,1,1,1041519589290480,1305793032290480,1305793013290480
38415,BaltimoreMD2023Curr,1025924,24,1,1,Live,NA,922,Salix nigra,1,12.9,6.018046286,StateLocal,Forest land,Unused/Other,2247.553543,10,0,0,2,354462307489998,782233792290487,782233752290487
38423,BaltimoreMD2023Curr,1026025,24,1,1,Live,NA,320,Acer platanoides,1,11.6,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,7953.210545,5,0,0,2,354462308489998,782233316290487,782233286290487
38424,BaltimoreMD2023Curr,1026025,24,1,1,Dead,Yes,762,Prunus serotina,1,10,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,354462308489998,782233307290487,782233286290487
38425,BaltimoreMD2023Curr,1026025,24,1,1,Live,NA,341,Ailanthus altissima,1,13.1,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,2653.019146,5,0,0,2,354462308489998,782233328290487,782233286290487
38434,BaltimoreMD2023Curr,1026373,24,1,1,Live,NA,621,Liriodendron tulipifera,1,32.4,6.018046286,StateLocal,Forest land,Unused/Other,23311.9673,0,0,0,2,354462332489998,782234403290487,782234353290487
38437,BaltimoreMD2023Curr,1022022,24,2,1,Live,NA,974,Ulmus pumila,1,11.7,6.018046286,StateLocal,Commercial/Industrial,Institutional/Commercial,2335.104346,0,1,0,2,354473605489998,1003839803290480,1003839782290480
38445,BaltimoreMD2023Curr,1025861,24,1,1,Live,NA,341,Ailanthus altissima,1,10.7,6.018046286,Private,Multi-family,Multi-family,3849.398121,0,0,0,2,354473614489998,1003839542290480,1003839514290480
38446,BaltimoreMD2023Curr,1025861,24,2,1,Live,NA,341,Ailanthus altissima,1,7.4,6.018046286,Private,Residential,Residential,2424.936269,0,0,0,2,354473614489998,1003839555290480,1003839515290480
38447,BaltimoreMD2023Curr,1026323,24,1,1,Live,NA,544,Fraxinus pennsylvanica,1,10.4,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,3153.601924,0,1,0,2,354475911489998,1003838863290480,1003783210290480
38465,BaltimoreMD2023Curr,1025925,24,1,1,Live,NA,591,Ilex opaca,1,5.8,6.018046286,Private,Residential,Residential,686.3295767,0,1,0,1,783305450290487,1003842009290480,1003841954290480
38466,BaltimoreMD2023Curr,1025981,24,2,1,No Status,NA,802,Quercus alba,1,NA,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,NA,NA,NA,NA,NA,783305475290487,1003841488290480,1003841454290480
38475,BaltimoreMD2023Curr,1025906,24,1,1,Dead,No,7243,Zelkova serrata,1,NA,6.018046286,StateLocal,Rights-of-Way,Institutional/Commercial,NA,NA,NA,NA,NA,1041519501290480,1305793858290480,1305793840290480
38480,BaltimoreMD2023Curr,1026315,24,1,1,Live,NA,681,Morus alba,1,14.7,6.018046286,Private,Residential,Residential,2064.401696,25,1,0,3,1041519565290480,1589541408290480,1589541392290480
38511,BaltimoreMD2023Curr,1025888,24,2,1,Live,NA,313,Acer negundo,1,6.2,6.018046286,Private,Residential,Residential,1345.541959,5,1,1,1,1215335072290480,1558331067290480,1558331047290480
38522,BaltimoreMD2023Curr,1026325,24,1,1,Dead,No,317,Acer saccharinum,1,NA,6.018046286,Private,Multi-family,Multi-family,NA,NA,NA,NA,NA,1215335093290480,1558330570290480,1558330547290480
38523,BaltimoreMD2023Curr,1026338,24,1,1,Dead,No,318,Acer saccharum,1,NA,6.018046286,Private,Recreation/Cemetery,Cemetery/Park/Golf,NA,NA,NA,NA,NA,1215335099290480,1558331573290480,1558331559290480
38527,BaltimoreMD2023Curr,1026368,24,1,1,Live,NA,762,Prunus serotina,1,16.9,6.018046286,Private,Residential,Residential,4392.119735,5,1,0,3,354432077489998,531186916126144,531186901126144
38533,BaltimoreMD2023Curr,1039032,24,1,1,Dead,Yes,901,Robinia pseudoacacia,1,12.3,6.018046286,Private,Multi-family,Multi-family,0,NA,0,0,2,354432919489998,707804028126144,707803993126144
38542,BaltimoreMD2023Curr,1026185,24,1,1,Live,NA,129,Pinus strobus,1,14.2,6.018046286,Private,Multi-family,Multi-family,2512.47974,0,1,0,1,354440478489998,707804546126144,707804524126144
39818,BaltimoreMD2023Curr,1039032,24,1,1,Live,NA,544,Fraxinus pennsylvanica,1,11.9,6.018046286,Private,Multi-family,Multi-family,364.4047314,80,0,0,2,354432919489998,707804032126144,707803993126144
39838,BaltimoreMD2023Curr,1026012,24,1,12,Live,NA,831,Quercus phellos,1,3.4,74.96528245,Private,Residential,Residential,218.7947593,0,1,0,1,354440463489998,707803506126144,707803489126144
39839,BaltimoreMD2023Curr,1025947,24,1,1,Live,NA,825,Quercus michauxii,1,20.5,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,5143.233896,0,0,0,2,354440469489998,707803171126144,707803146126144
39840,BaltimoreMD2023Curr,1026321,24,2,1,Live,NA,318,Acer saccharum,1,32.7,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,9859.793799,0,0,0,2,354440470489998,707804481126144,707804458126144
39847,BaltimoreMD2023Curr,1026328,24,1,1,Live,NA,931,Sassafras albidum,1,8.6,6.018046286,Private,Forest land,Cemetery/Park/Golf,744.7971717,0,0,0,2,354440472489998,707803240126144,707803208126144
39894,BaltimoreMD2023Curr,1026025,24,1,1,Live,NA,320,Acer platanoides,1,7.3,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3273.506164,0,0,0,2,354462308489998,782233340290487,782233286290487
39897,BaltimoreMD2023Curr,1026038,24,1,1,Live,NA,373,Betula nigra,1,5.1,6.018046286,Private,Residential,Residential,2056.284138,0,1,0,1,354462309489998,782233068290487,782233043290487
39901,BaltimoreMD2023Curr,1022328,24,1,1,Live,NA,8421,Pyrus calleryana,4,17.8,6.018046286,Private,Residential,Residential,4260.757861,5,1,0,1,354432052489998,531186009126144,531185998126144
39902,BaltimoreMD2023Curr,1022330,24,1,1,Live,NA,341,Ailanthus altissima,1,7.4,6.018046286,StateLocal,Rights-of-Way,Institutional/Commercial,920.2064033,0,1,0,2,354432053489998,531187249126144,531187231126144
39903,BaltimoreMD2023Curr,1026373,24,1,1,Live,NA,320,Acer platanoides,1,10.5,6.018046286,StateLocal,Forest land,Unused/Other,8180.565531,0,0,0,2,354462332489998,782234405290487,782234353290487
39914,BaltimoreMD2023Curr,1022351,24,1,1,Live,NA,313,Acer negundo,1,6.2,6.018046286,StateLocal,Forest land,Unused/Other,572.6584836,0,0,0,2,354473613489998,1003839158290480,1003839142290480
39924,BaltimoreMD2023Curr,1025901,24,1,1,Live,NA,552,Gleditsia triacanthos,1,12.5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3873.336469,0,0,0,2,354473620489998,1003839224290480,1003839194290480
39925,BaltimoreMD2023Curr,1026028,24,1,1,Live,NA,972,Ulmus americana,1,8.2,6.018046286,Private,Residential,Residential,1566.469768,0,1,0,1,354473625489998,1003781765290480,1003781739290480
39926,BaltimoreMD2023Curr,1025942,24,2,1,Live,NA,317,Acer saccharinum,2,33.8,6.018046286,Private,Multi-family,Multi-family,8496.027576,0,1,0,3,1215335036290480,1558331023290480,1558331006290480
39927,BaltimoreMD2023Curr,1025888,24,2,1,Live,NA,972,Ulmus americana,1,13,6.018046286,Private,Residential,Residential,4021.443043,0,1,0,1,1215335072290480,1558331070290480,1558331047290480
39932,BaltimoreMD2023Curr,1026323,24,1,1,Live,NA,544,Fraxinus pennsylvanica,1,21.7,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,6865.909005,0,1,0,2,354475911489998,1003838853290480,1003783210290480
39933,BaltimoreMD2023Curr,1026323,24,1,1,Live,NA,531,Fagus grandifolia,1,8.6,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,2072.702871,0,1,0,2,354475911489998,1003838860290480,1003783210290480
