"","EVALID","PLOTID","STATECD","CONDID","SUBP","STATUSCD","STANDING_DEAD_CD","SPCD","scientific","NBR_STEMS","DIA","TPA_UNADJ","OWNGRPCD","FIA_LANDUSE","ITREE_LANDUSE","LEAF_AREA_ITREE","CROWN_DIEBACK_CD","IS_MAINTAINED_AREA","IS_STREET_TREE","IS_PLANTED","PLT_CN","MTRE_CN","CND_CN"
"1565","AustinTX2023Curr",1114658,48,1,1,"Live",NA,756,"Prosopis glandulosa",2,6.4,6.0180462857,"StateLocal","Forest land","Unused/Other",190.9494762712,0,0,0,2,489746526126144,1262762155290487,707920629126144
"1566","AustinTX2023Curr",1114658,48,1,13,"Live",NA,522,"Diospyros texana",1,2.2,74.9652824512,"StateLocal","Forest land","Unused/Other",77.9711871818,0,0,0,2,489746526126144,1262762158290487,707920629126144
"1567","AustinTX2023Curr",1114775,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,9.4,6.0180462857,"StateLocal","Forest land","Unused/Other",1496.610199085,5,0,0,2,729648994290487,941923020290487,941922981290487
"1568","AustinTX2023Curr",1114775,48,1,14,"Live",NA,549,"Fraxinus texensis",1,1.9,74.9652824512,"StateLocal","Forest land","Unused/Other",61.913568866,0,0,0,2,729648994290487,941923048290487,941922981290487
"1569","AustinTX2023Curr",1114818,48,1,1,"Live",NA,7578,"Ligustrum lucidum",1,10.4,6.0180462857,"Private","Residential","Residential",827.0434651116,0,0,0,2,297167319489998,1262759921290487,468653275489998
"1572","AustinTX2023Curr",1114578,48,1,1,"Live",NA,838,"Quercus virginiana",1,7.5,6.0180462857,"Private","Residential","Residential",1071.2925243458,0,0,0,2,325515282489998,488917939126144,429472630489998
"1573","AustinTX2023Curr",1114577,48,1,1,"Live",NA,838,"Quercus virginiana",1,15.6,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",3829.8634624873,5,1,1,1,439637014489998,533392163126144,533392153126144
"1574","AustinTX2023Curr",1114649,48,1,1,"Live",NA,68,"Juniperus virginiana",1,7.7,6.0180462857,"Private","Residential","Residential",1319.8368342952,0,1,0,2,489746528126144,707921616126144,707921600126144
"1575","AustinTX2023Curr",1114782,48,1,1,"Live",NA,61,"Juniperus ashei",1,9,6.0180462857,"StateLocal","Forest land","Unused/Other",531.8010001395,0,0,0,2,729649006290487,1262763106290487,941922020290487
"1577","AustinTX2023Curr",1114581,48,1,1,"Live",NA,61,"Juniperus ashei",1,7.1,6.0180462857,"StateLocal","Forest land","Unused/Other",307.304149875,5,0,0,2,439637455489998,1262760525290487,533392001126144
"1578","AustinTX2023Curr",1114782,48,1,1,"Live",NA,549,"Fraxinus texensis",1,6.9,6.0180462857,"StateLocal","Forest land","Unused/Other",373.6563094598,25,0,0,2,729649006290487,941922046290487,941922020290487
"1579","AustinTX2023Curr",1114585,48,2,1,"Live",NA,993,"Melia azedarach",1,6.9,6.0180462857,"Private","Residential","Residential",577.9682946005,0,1,0,1,325515283489998,488917945126144,429472733489998
"1580","AustinTX2023Curr",1114690,48,1,1,"Live",NA,8438,"Quercus fusiformis",1,13,6.0180462857,"StateLocal","Forest land","Unused/Other",2171.8382882842,0,0,0,2,439637566489998,533393232126144,533393203126144
"1581","AustinTX2023Curr",1114749,48,1,1,"Live",NA,6262,"Broussonetia papyrifera",1,7.5,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1291.6592842387,0,0,0,2,729649008290487,941922272290487,941922255290487
"1582","AustinTX2023Curr",1114705,48,1,1,"Live",NA,838,"Quercus virginiana",1,18.7,6.0180462857,"Private","Residential","Residential",4920.8330594995,0,1,0,2,365780616489998,488919510126144,483937659489998
"1583","AustinTX2023Curr",1114690,48,1,13,"Live",NA,973,"Ulmus crassifolia",1,1.9,74.9652824512,"StateLocal","Forest land","Unused/Other",63.4667117836,0,0,0,2,439637566489998,533393239126144,533393203126144
"1584","AustinTX2023Curr",1114690,48,1,13,"Live",NA,973,"Ulmus crassifolia",1,1.9,74.9652824512,"StateLocal","Forest land","Unused/Other",50.4418825703,0,0,0,2,439637566489998,533393242126144,533393203126144
"1585","AustinTX2023Curr",1114773,48,1,1,"Live",NA,838,"Quercus virginiana",1,23.9,6.0180462857,"Private","Forest land","Unused/Other",8100.2948284577,0,0,0,2,439637567489998,533392206126144,533392184126144
"1586","AustinTX2023Curr",1114773,48,1,1,"Live",NA,61,"Juniperus ashei",5,5.9,6.0180462857,"Private","Forest land","Unused/Other",236.3227532167,0,0,0,2,439637567489998,1262761048290487,533392184126144
"1587","AustinTX2023Curr",1114727,48,1,1,"Live",NA,838,"Quercus virginiana",1,8.5,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",815.347702411,5,0,0,2,505184004126144,931764749290487,931764723290487
"1588","AustinTX2023Curr",1114789,48,1,1,"Live",NA,313,"Acer negundo",1,5.2,6.0180462857,"Private","Forest land","Unused/Other",670.9248409848,0,0,0,2,729649020290487,941922729290487,941922694290487
"1589","AustinTX2023Curr",1114705,48,1,1,"Live",NA,61,"Juniperus ashei",1,21.5,6.0180462857,"Private","Residential","Residential",2576.8588192593,20,1,0,2,365780616489998,1262759219290487,483937659489998
"1590","AustinTX2023Curr",1114740,48,1,1,"Live",NA,838,"Quercus virginiana",1,11.7,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",3120.2132272528,0,1,0,2,365780619489998,488919526126144,483937810489998
"1591","AustinTX2023Curr",1114740,48,1,1,"Live",NA,838,"Quercus virginiana",1,6.1,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",432.9049903426,0,1,0,2,365780619489998,488919527126144,483937810489998
"1592","AustinTX2023Curr",1114773,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.5,6.0180462857,"Private","Forest land","Unused/Other",313.5508119863,0,0,0,2,439637567489998,1262761066290487,533392184126144
"1593","AustinTX2023Curr",1114773,48,1,1,"Live",NA,61,"Juniperus ashei",2,6,6.0180462857,"Private","Forest land","Unused/Other",289.2831065377,0,0,0,2,439637567489998,1262760938290487,533392184126144
"1594","AustinTX2023Curr",1114677,48,2,1,"Live",NA,404,"Carya illinoinensis",2,22.8,6.0180462857,"Private","Residential","Residential",4861.6670868897,0,1,0,2,439637568489998,533391570126144,533391555126144
"1595","AustinTX2023Curr",1114727,48,1,1,"Live",NA,838,"Quercus virginiana",1,6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",344.476276589,5,0,0,2,505184004126144,931764771290487,931764723290487
"1596","AustinTX2023Curr",1114772,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.2,6.0180462857,"StateLocal","Forest land","Unused/Other",299.727246525,0,0,0,2,505184008126144,1262762621290487,809627341290487
"1597","AustinTX2023Curr",1114755,48,2,1,"Live",NA,7577,"Ligustrum japonicum",12,15.9,6.0180462857,"Private","Residential","Residential",2161.3435432253,0,1,0,2,365780621489998,1262759992290487,483937874489998
"1598","AustinTX2023Curr",1114769,48,1,1,"Live",NA,838,"Quercus virginiana",1,8.6,6.0180462857,"StateLocal","Forest land","Unused/Other",788.7140572687,0,0,0,2,365780624489998,488919554126144,483937991489998
"1599","AustinTX2023Curr",1114752,48,1,1,"Live",NA,838,"Quercus virginiana",1,13.6,6.0180462857,"Private","Rights-of-Way","Transportation/Utility",3814.7589468547,0,1,0,2,439637571489998,533393122126144,533393098126144
"1600","AustinTX2023Curr",1120067,48,1,1,"Live",NA,838,"Quercus virginiana",1,11,6.0180462857,"Private","Residential","Residential",1679.2463529719,0,1,0,2,439637573489998,533391802126144,533391791126144
"1601","AustinTX2023Curr",1114772,48,1,1,"Live",NA,838,"Quercus virginiana",1,7.5,6.0180462857,"StateLocal","Forest land","Unused/Other",1112.0506390318,5,0,0,2,505184008126144,809627396290487,809627341290487
"1602","AustinTX2023Curr",1114719,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,6.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",510.1872429471,5,0,0,2,729649040290487,941922884290487,941922817290487
"1603","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",1,10.2,6.0180462857,"StateLocal","Forest land","Unused/Other",487.0595714306,10,0,0,2,365780624489998,1262760002290487,483937991489998
"1604","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",1,8,6.0180462857,"StateLocal","Forest land","Unused/Other",372.9959337391,5,0,0,2,365780624489998,1262760006290487,483937991489998
"1605","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.5,6.0180462857,"StateLocal","Forest land","Unused/Other",269.5691430119,0,0,0,2,365780624489998,1262760011290487,483937991489998
"1606","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",1,9.5,6.0180462857,"StateLocal","Forest land","Unused/Other",764.3367881934,0,0,0,2,365780624489998,1262760014290487,483937991489998
"1607","AustinTX2023Curr",1114763,48,1,1,"Live",NA,61,"Juniperus ashei",1,12.3,6.0180462857,"Private","Forest land","Unused/Other",802.6428788767,0,0,0,2,505184009126144,1262762955290487,809628773290487
"1608","AustinTX2023Curr",1114555,48,1,1,"Live",NA,823,"Quercus macrocarpa",1,6.4,6.0180462857,"Private","Forest land","Cemetery/Park/Golf",1152.0118488049,0,0,0,2,808280506290487,1003724734290487,1003724705290487
"1609","AustinTX2023Curr",1114555,48,1,12,"Live",NA,973,"Ulmus crassifolia",1,1.4,74.9652824512,"Private","Forest land","Cemetery/Park/Golf",33.2718578133,0,0,0,2,808280506290487,1003724742290487,1003724705290487
"1610","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.9,6.0180462857,"StateLocal","Forest land","Unused/Other",294.5249530694,0,0,0,2,365780624489998,1262759997290487,483937991489998
"1611","AustinTX2023Curr",1114769,48,1,12,"Live",NA,61,"Juniperus ashei",1,3.7,74.9652824512,"StateLocal","Forest land","Unused/Other",104.990457914,0,0,0,2,365780624489998,1262760062290487,483937991489998
"1613","AustinTX2023Curr",1114710,48,1,1,"Live",NA,8851,"Ulmus parvifolia",2,8.2,6.0180462857,"StateLocal","Commercial/Industrial","Institutional/Commercial",798.247417824,0,1,0,1,1041544327290487,1305799488290487,1305799473290487
"1616","AustinTX2023Curr",1114840,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,17.6,6.0180462857,"Private","Residential","Residential",4604.4451181576,0,1,0,2,1041544330290487,1305800514290487,1305800496290487
"1623","AustinTX2023Curr",1120068,48,1,14,"Live",NA,6998,"Eriobotrya japonica",1,3.3,74.9652824512,"Private","Residential","Residential",134.0153919183,0,1,0,1,808280519290487,1003725187290487,1003725159290487
"1624","AustinTX2023Curr",1114774,48,1,1,"Live",NA,61,"Juniperus ashei",3,9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",434.974560671,0,0,0,2,808280525290487,1262763555290487,1003724441290487
"1626","AustinTX2023Curr",1114774,48,1,14,"Live",NA,838,"Quercus virginiana",1,4,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",184.2299484172,0,0,0,2,808280525290487,1003724511290487,1003724441290487
"1627","AustinTX2023Curr",1114724,48,2,1,"Live",NA,462,"Celtis occidentalis",1,6.4,6.0180462857,"StateLocal","Rangeland/Chaparral","Agriculture",370.2911416139,0,0,0,2,1220404223290487,1589154230290487,1589154209290487
"1628","AustinTX2023Curr",1114728,48,1,1,"Live",NA,381,"Sideroxylon lanuginosum ssp. lanuginosum",1,6.5,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",929.9320720721,0,0,0,2,1220404226290487,1589155578290487,1589155555290487
"1629","AustinTX2023Curr",1114728,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,9.5,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",2831.6461382749,0,0,0,2,1220404226290487,1589155581290487,1589155555290487
"1633","AustinTX2023Curr",1114783,48,1,1,"Dead","Yes",8513,"Quercus buckleyi",1,6.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,808280527290487,1003725254290487,1003725236290487
"1634","AustinTX2023Curr",1114783,48,1,1,"Live",NA,8513,"Quercus buckleyi",1,9.8,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",2232.4086520742,0,0,0,2,808280527290487,1003725280290487,1003725236290487
"1635","AustinTX2023Curr",1114728,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,6.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",914.2625952391,0,0,0,2,1220404226290487,1589155605290487,1589155555290487
"1636","AustinTX2023Curr",1114728,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,5.7,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",468.9404859733,0,0,0,2,1220404226290487,1589155611290487,1589155555290487
"1640","AustinTX2023Curr",1114768,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.8,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",235.3645972726,5,0,0,2,808280529290487,1262763485290487,1003723957290487
"1642","AustinTX2023Curr",1114768,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.8,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",241.788858427,0,0,0,2,808280529290487,1262763510290487,1003723957290487
"1643","AustinTX2023Curr",1114795,48,1,1,"Live",NA,61,"Juniperus ashei",5,12.3,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1008.2550520629,0,0,0,2,1220404235290487,1589154867290487,1589154825290487
"1644","AustinTX2023Curr",1114795,48,1,1,"Live",NA,61,"Juniperus ashei",2,9.1,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",740.7109100197,0,0,0,2,1220404235290487,1589154872290487,1589154825290487
"1646","AustinTX2023Curr",1114650,48,1,1,"Live",NA,61,"Juniperus ashei",1,7.4,6.0180462857,"Private","Multi-family","Multi-family",349.0922923297,0,1,1,2,808280533290487,1262763763290487,1003725863290487
"1648","AustinTX2023Curr",1114669,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,11.4,6.0180462857,"Private","Residential","Residential",3138.1501963768,5,1,0,2,808280549290487,1003724346290487,1003724327290487
"1649","AustinTX2023Curr",1114797,48,1,1,"Live",NA,61,"Juniperus ashei",6,13.3,6.0180462857,"Private","Forest land","Unused/Other",1011.2448346039,0,0,0,2,1220404256290487,1589154570290487,1589154546290487
"1650","AustinTX2023Curr",1114797,48,1,1,"Live",NA,61,"Juniperus ashei",1,7.2,6.0180462857,"Private","Forest land","Unused/Other",236.9660051706,0,0,0,2,1220404256290487,1589154574290487,1589154546290487
"1655","AustinTX2023Curr",1114575,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,5.7,6.0180462857,"Private","Residential","Residential",267.0096763034,0,1,0,2,1220404268290487,1589154045290487,1589154019290487
"1658","AustinTX2023Curr",1114771,48,1,1,"Live",NA,61,"Juniperus ashei",1,7.8,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",355.6407506579,0,0,0,2,1041544282290487,1305799215290487,1305799182290487
"1671","AustinTX2023Curr",1114762,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.9,6.0180462857,"Private","Forest land","Unused/Other",330.4309649609,5,0,0,2,1041544285290487,1305798605290487,1305798558290487
"1672","AustinTX2023Curr",1114762,48,1,1,"Live",NA,61,"Juniperus ashei",1,9.4,6.0180462857,"Private","Forest land","Unused/Other",587.6445012133,0,0,0,2,1041544285290487,1305798607290487,1305798558290487
"1677","AustinTX2023Curr",1114739,48,1,1,"Live",NA,61,"Juniperus ashei",1,12.5,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1277.0373105121,5,0,0,2,1041544294290487,1305798753290487,1305798709290487
"1678","AustinTX2023Curr",1114739,48,1,1,"Live",NA,61,"Juniperus ashei",2,14.4,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1413.9700093775,0,0,0,2,1041544294290487,1305798784290487,1305798709290487
"1684","AustinTX2023Curr",1114655,48,1,1,"Live",NA,461,"Celtis laevigata",1,11.2,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",2510.585923776,0,0,0,2,1041544297290487,1305799419290487,1305799402290487
"1685","AustinTX2023Curr",1114659,48,1,11,"Live",NA,994,"Triadica sebifera",1,1.4,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",26.8664219158,20,0,0,2,1041544312290487,1305800062290487,1305800024290487
"1692","AustinTX2023Curr",1114659,48,1,12,"Live",NA,994,"Triadica sebifera",1,3.1,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",88.0058580107,0,0,0,2,1041544312290487,1305800070290487,1305800024290487
"1693","AustinTX2023Curr",1114659,48,1,12,"Live",NA,994,"Triadica sebifera",1,1.8,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",43.9416477523,0,0,0,2,1041544312290487,1305800071290487,1305800024290487
"3913","AustinTX2023Curr",1114788,48,1,1,"Live",NA,838,"Quercus virginiana",1,8.6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1190.9914159967,0,0,0,NA,251083008489998,488914835126144,140776
"3919","AustinTX2023Curr",1114730,48,1,1,"Dead","Yes",756,"Prosopis glandulosa",5,6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,NA,251083021489998,1262759503290487,141519
"3922","AustinTX2023Curr",1114788,48,1,1,"Dead","Yes",61,"Juniperus ashei",1,6.7,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,NA,251083008489998,1262758897290487,140776
"3930","AustinTX2023Curr",1114799,48,1,1,"Dead","Yes",838,"Quercus virginiana",1,5,6.0180462857,"Private","Forest land","Unused/Other",0,NA,0,0,NA,251083087489998,488915251126144,144443
"3931","AustinTX2023Curr",1114799,48,1,1,"Dead","Yes",61,"Juniperus ashei",1,5.3,6.0180462857,"Private","Forest land","Unused/Other",0,NA,0,0,NA,251083087489998,1262758669290487,144443
"3937","AustinTX2023Curr",1114799,48,1,1,"Dead","Yes",61,"Juniperus ashei",1,7.6,6.0180462857,"Private","Forest land","Unused/Other",0,NA,0,0,NA,251083087489998,1262758675290487,144443
"3938","AustinTX2023Curr",1114799,48,1,1,"Dead","Yes",61,"Juniperus ashei",1,13.6,6.0180462857,"Private","Forest land","Unused/Other",0,NA,0,0,NA,251083087489998,1262760161290487,144443
"3939","AustinTX2023Curr",1114835,48,1,1,"Live",NA,838,"Quercus virginiana",1,14.3,6.0180462857,"Private","Residential","Residential",3901.9983099584,5,1,0,2,251083088489998,488915258126144,144561
"3953","AustinTX2023Curr",1114704,48,1,14,"Live",NA,973,"Ulmus crassifolia",1,1.8,74.9652824512,"OtherFederal","Forest land","Unused/Other",62.2667922169,0,0,0,2,297167301489998,488917091126144,429472857489998
"3954","AustinTX2023Curr",1114704,48,1,1,"Live",NA,61,"Juniperus ashei",1,19.4,6.0180462857,"OtherFederal","Forest land","Unused/Other",2004.0584160647,0,0,0,2,297167301489998,1262758975290487,429472857489998
"3955","AustinTX2023Curr",1089208,48,1,1,"Live",NA,61,"Juniperus ashei",2,6.3,6.0180462857,"StateLocal","Forest land","Unused/Other",245.4580239678,5,0,0,2,297167314489998,1262759896290487,429473256489998
"3956","AustinTX2023Curr",1114787,48,1,14,"Live",NA,8879,"Viburnum rufidulum",1,3.5,74.9652824512,"Private","Recreation/Cemetery","Cemetery/Park/Golf",77.4803982023,0,0,0,2,297167316489998,488917160126144,468653197489998
"3958","AustinTX2023Curr",1114585,48,2,1,"Live",NA,7532,"Lagerstroemia indica",1,9.8,6.0180462857,"Private","Residential","Residential",915.4842497834,0,1,0,1,325515283489998,1262759188290487,429472733489998
"3959","AustinTX2023Curr",1114685,48,1,13,"Live",NA,313,"Acer negundo",1,2,74.9652824512,"Private","Forest land","Unused/Other",59.0291593375,0,0,0,1,365780613489998,488919492126144,483937574489998
"3960","AustinTX2023Curr",1114685,48,1,1,"Dead","No",462,"Celtis occidentalis",1,NA,6.0180462857,"Private","Forest land","Unused/Other",NA,NA,NA,NA,NA,365780613489998,488919483126144,483937574489998
"3961","AustinTX2023Curr",1114711,48,1,1,"Live",NA,7575,"Ligustrum sinense",3,6.4,6.0180462857,"Private","Multi-family","Multi-family",204.0384253088,0,1,0,1,365780617489998,1262759224290487,483937726489998
"3962","AustinTX2023Curr",1114798,48,1,1,"Dead","Yes",61,"Juniperus ashei",6,7.6,6.0180462857,"Private","Forest land","Unused/Other",0,NA,0,0,2,365780626489998,1262760340290487,483938357489998
"3963","AustinTX2023Curr",1114833,48,1,13,"Live",NA,61,"Juniperus ashei",1,4.1,74.9652824512,"Private","Forest land","Unused/Other",167.5620548585,5,0,0,2,365786669489998,1262760399290487,483938612489998
"3964","AustinTX2023Curr",1114638,48,1,1,"Live",NA,756,"Prosopis glandulosa",1,9.1,6.0180462857,"Private","Forest land","Unused/Other",73.0346987074,80,0,0,2,365786670489998,1262760401290487,483938724489998
"3965","AustinTX2023Curr",1114769,48,1,12,"Live",NA,61,"Juniperus ashei",1,3.2,74.9652824512,"StateLocal","Forest land","Unused/Other",100.4257249504,0,0,0,2,365780624489998,1262760059290487,483937991489998
"3966","AustinTX2023Curr",1114773,48,1,14,"Dead","Yes",61,"Juniperus ashei",2,3.9,74.9652824512,"Private","Forest land","Unused/Other",0,NA,0,0,2,439637567489998,1262761072290487,533392184126144
"3967","AustinTX2023Curr",1114824,48,1,1,"Live",NA,838,"Quercus virginiana",1,16.9,6.0180462857,"Private","Residential","Residential",4458.9554681957,5,1,0,2,439637577489998,533391920126144,533391892126144
"3968","AustinTX2023Curr",1114824,48,1,13,"Live",NA,8421,"Pyrus calleryana",1,2.1,74.9652824512,"Private","Residential","Residential",76.4671246818,0,1,0,1,439637577489998,533391924126144,533391892126144
"3969","AustinTX2023Curr",1114670,48,1,14,"Live",NA,461,"Celtis laevigata",1,1.2,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",39.4882738164,0,0,0,2,439637581489998,533392565126144,533392515126144
"3970","AustinTX2023Curr",1114816,48,1,1,"Live",NA,461,"Celtis laevigata",1,8.6,6.0180462857,"Private","Residential","Residential",1117.5170837251,0,1,0,2,439637584489998,533392720126144,533392709126144
"3971","AustinTX2023Curr",1114793,48,1,1,"Dead","No",61,"Juniperus ashei",0,NA,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",NA,NA,NA,NA,NA,439637586489998,1262760816290487,533392750126144
"3972","AustinTX2023Curr",1114581,48,1,1,"Live",NA,61,"Juniperus ashei",2,10.2,6.0180462857,"StateLocal","Forest land","Unused/Other",753.1928292659,0,0,0,2,439637455489998,1262760521290487,533392001126144
